evento_id,timestamp,sede,medico_id,tiempo_segundos,completada
1952,2025-11-06T09:45:00,Quito,MED-QUI-02,7.65,1
1953,2025-11-06T14:36:00,Quito,MED-QUI-03,7.79,1
1954,2025-11-06T10:03:00,Quito,MED-QUI-07,6.86,1
1955,2025-11-06T14:40:00,Quito,MED-QUI-02,7.12,1
1956,2025-11-06T11:05:00,Quito,MED-QUI-10,8.97,1
1957,2025-11-06T10:30:00,Quito,MED-QUI-05,7.97,1
1958,2025-11-06T07:42:00,Quito,MED-QUI-01,6.74,1
1959,2025-11-06T08:13:00,Quito,MED-QUI-05,6.32,1
1960,2025-11-06T14:30:00,Quito,MED-QUI-10,6.47,1
1961,2025-11-06T13:21:00,Quito,MED-QUI-04,4.33,0
1962,2025-11-06T12:42:00,Quito,MED-QUI-06,10.58,0
1963,2025-11-06T08:00:00,Quito,MED-QUI-12,7.73,1
1964,2025-11-06T13:46:00,Quito,MED-QUI-02,8.25,1
1965,2025-11-06T15:17:00,Quito,MED-QUI-04,3.57,1
1966,2025-11-06T12:28:00,Quito,MED-QUI-07,6.9,1
1967,2025-11-06T17:12:00,Quito,MED-QUI-06,8.64,1
1968,2025-11-06T07:40:00,Quito,MED-QUI-01,6.54,1
1969,2025-11-06T18:20:00,Quito,MED-QUI-12,6.02,1
1970,2025-11-06T16:50:00,Quito,MED-QUI-07,5.52,1
1971,2025-11-06T14:42:00,Quito,MED-QUI-05,8.53,1
1972,2025-11-06T16:12:00,Quito,MED-QUI-09,3.95,1
1973,2025-11-06T16:50:00,Quito,MED-QUI-02,7.61,1
1974,2025-11-06T11:53:00,Quito,MED-QUI-03,7.93,1
1975,2025-11-06T14:07:00,Quito,MED-QUI-09,4.82,1
1976,2025-11-06T10:15:00,Quito,MED-QUI-02,14.35,1
1977,2025-11-06T08:27:00,Quito,MED-QUI-06,6.87,1
1978,2025-11-06T13:49:00,Quito,MED-QUI-12,6.48,1
1979,2025-11-06T11:42:00,Quito,MED-QUI-03,7.97,1
1980,2025-11-06T15:40:00,Quito,MED-QUI-04,6.4,1
1981,2025-11-06T16:49:00,Quito,MED-QUI-02,5.85,1
1982,2025-11-06T17:21:00,Quito,MED-QUI-07,4.79,1
1983,2025-11-06T17:41:00,Quito,MED-QUI-07,8.16,1
1984,2025-11-06T10:14:00,Quito,MED-QUI-06,12.08,1
1985,2025-11-06T18:37:00,Quito,MED-QUI-06,8.79,1
1986,2025-11-06T09:54:00,Quito,MED-QUI-07,5.55,1
1987,2025-11-06T16:47:00,Quito,MED-QUI-07,7.04,1
1988,2025-11-06T13:20:00,Quito,MED-QUI-11,6.51,1
1989,2025-11-06T09:33:00,Quito,MED-QUI-01,5.47,1
1990,2025-11-06T15:54:00,Quito,MED-QUI-03,4.78,1
1991,2025-11-06T11:53:00,Quito,MED-QUI-05,13.9,1
1992,2025-11-06T09:47:00,Quito,MED-QUI-10,5.13,1
1993,2025-11-06T12:19:00,Quito,MED-QUI-12,5.12,1
1994,2025-11-06T16:30:00,Quito,MED-QUI-04,6.47,1
1995,2025-11-06T14:18:00,Quito,MED-QUI-06,6.09,0
1996,2025-11-06T09:52:00,Quito,MED-QUI-12,5.1,1
1997,2025-11-06T10:44:00,Quito,MED-QUI-08,5.68,1
1998,2025-11-06T18:25:00,Quito,MED-QUI-03,5.66,1
1999,2025-11-06T07:35:00,Quito,MED-QUI-07,9.13,1
2000,2025-11-06T17:30:00,Quito,MED-QUI-09,9.02,1
2001,2025-11-06T18:18:00,Quito,MED-QUI-04,6.35,1
2002,2025-11-06T18:54:00,Quito,MED-QUI-10,5.85,1
2003,2025-11-06T07:54:00,Quito,MED-QUI-05,6.3,1
2004,2025-11-06T14:41:00,Quito,MED-QUI-05,6.92,1
2005,2025-11-06T09:13:00,Quito,MED-QUI-12,7.2,1
2006,2025-11-06T10:47:00,Quito,MED-QUI-02,8.13,1
2007,2025-11-06T17:50:00,Quito,MED-QUI-07,7.35,1
2008,2025-11-06T17:53:00,Quito,MED-QUI-01,6.44,1
2009,2025-11-06T08:22:00,Quito,MED-QUI-09,7.43,1
2010,2025-11-06T17:21:00,Quito,MED-QUI-03,6.35,1
2011,2025-11-06T17:46:00,Quito,MED-QUI-08,6.18,1
2012,2025-11-06T11:44:00,Quito,MED-QUI-12,9.71,1
2013,2025-11-06T17:42:00,Quito,MED-QUI-08,5.98,1
2014,2025-11-06T17:24:00,Quito,MED-QUI-02,6.16,1
2015,2025-11-06T08:05:00,Quito,MED-QUI-11,8.66,1
2016,2025-11-06T17:58:00,Quito,MED-QUI-10,6.18,1
2017,2025-11-06T14:17:00,Quito,MED-QUI-02,6.48,1
2018,2025-11-06T16:11:00,Quito,MED-QUI-05,1.5,1
2019,2025-11-06T16:08:00,Quito,MED-QUI-02,10.97,1
2020,2025-11-06T18:58:00,Quito,MED-QUI-12,7.71,1
2021,2025-11-06T07:25:00,Quito,MED-QUI-09,5.08,1
2022,2025-11-06T15:31:00,Quito,MED-QUI-11,9.13,1
2023,2025-11-06T08:48:00,Quito,MED-QUI-11,7.62,1
2024,2025-11-06T08:11:00,Quito,MED-QUI-08,8.0,1
2025,2025-11-06T12:07:00,Quito,MED-QUI-02,11.27,1
2026,2025-11-06T15:16:00,Quito,MED-QUI-01,6.98,1
2027,2025-11-06T08:07:00,Quito,MED-QUI-07,5.08,1
2028,2025-11-06T17:00:00,Quito,MED-QUI-01,6.44,1
2029,2025-11-06T15:57:00,Quito,MED-QUI-10,6.95,1
2030,2025-11-06T14:44:00,Quito,MED-QUI-06,4.35,1
2031,2025-11-06T16:34:00,Quito,MED-QUI-01,4.22,1
2032,2025-11-06T10:02:00,Quito,MED-QUI-03,10.99,1
2033,2025-11-06T16:35:00,Quito,MED-QUI-06,7.67,1
2034,2025-11-06T11:08:00,Quito,MED-QUI-05,8.22,1
2035,2025-11-06T13:41:00,Quito,MED-QUI-05,7.75,1
2036,2025-11-06T17:27:00,Quito,MED-QUI-03,5.64,1
2037,2025-11-06T15:13:00,Quito,MED-QUI-12,8.7,0
2038,2025-11-06T17:12:00,Quito,MED-QUI-10,7.55,1
2039,2025-11-06T17:41:00,Quito,MED-QUI-03,7.38,1
2040,2025-11-06T12:50:00,Quito,MED-QUI-02,8.23,1
2041,2025-11-06T11:07:00,Quito,MED-QUI-06,7.66,1
2042,2025-11-06T17:05:00,Quito,MED-QUI-06,6.05,1
2043,2025-11-06T11:09:00,Quito,MED-QUI-07,10.18,1
2044,2025-11-06T10:24:00,Quito,MED-QUI-09,11.96,1
2045,2025-11-06T18:56:00,Quito,MED-QUI-09,5.53,1
2046,2025-11-06T12:44:00,Quito,MED-QUI-02,11.65,1
2047,2025-11-06T07:10:00,Quito,MED-QUI-07,5.97,1
2048,2025-11-06T09:22:00,Quito,MED-QUI-09,7.28,1
2049,2025-11-06T16:56:00,Quito,MED-QUI-08,4.38,1
2050,2025-11-06T16:08:00,Quito,MED-QUI-11,6.37,1
2051,2025-11-06T09:09:00,Quito,MED-QUI-12,8.78,1
2052,2025-11-06T11:03:00,Quito,MED-QUI-04,10.97,1
2053,2025-11-06T17:38:00,Quito,MED-QUI-06,5.05,1
2054,2025-11-06T14:32:00,Quito,MED-QUI-07,7.32,1
2055,2025-11-06T15:45:00,Quito,MED-QUI-02,8.52,1
2056,2025-11-06T11:26:00,Quito,MED-QUI-02,9.13,1
2057,2025-11-06T18:15:00,Quito,MED-QUI-03,3.63,1
2058,2025-11-06T16:03:00,Quito,MED-QUI-01,7.56,1
2059,2025-11-06T13:43:00,Quito,MED-QUI-12,7.12,1
2060,2025-11-06T09:30:00,Quito,MED-QUI-09,4.22,1
2061,2025-11-06T18:07:00,Quito,MED-QUI-10,6.53,1
2062,2025-11-06T10:58:00,Quito,MED-QUI-09,10.38,1
2063,2025-11-06T18:22:00,Quito,MED-QUI-09,6.59,1
2064,2025-11-06T17:38:00,Quito,MED-QUI-08,8.96,1
2065,2025-11-06T09:43:00,Quito,MED-QUI-03,8.81,1
2066,2025-11-06T08:23:00,Quito,MED-QUI-09,5.42,1
2067,2025-11-06T12:03:00,Quito,MED-QUI-02,10.12,1
2068,2025-11-06T12:58:00,Quito,MED-QUI-02,5.87,1
2069,2025-11-06T11:19:00,Quito,MED-QUI-11,9.5,1
2070,2025-11-06T16:25:00,Quito,MED-QUI-11,6.76,1
2071,2025-11-06T15:52:00,Guayaquil,MED-GUA-08,7.75,1
2072,2025-11-06T16:54:00,Guayaquil,MED-GUA-06,5.1,1
2073,2025-11-06T11:22:00,Guayaquil,MED-GUA-07,12.05,1
2074,2025-11-06T12:00:00,Guayaquil,MED-GUA-09,13.24,1
2075,2025-11-06T09:26:00,Guayaquil,MED-GUA-08,7.54,1
2076,2025-11-06T07:09:00,Guayaquil,MED-GUA-06,6.64,1
2077,2025-11-06T11:23:00,Guayaquil,MED-GUA-02,8.23,1
2078,2025-11-06T14:42:00,Guayaquil,MED-GUA-03,6.91,1
2079,2025-11-06T09:22:00,Guayaquil,MED-GUA-12,6.5,1
2080,2025-11-06T10:07:00,Guayaquil,MED-GUA-12,10.55,1
2081,2025-11-06T12:57:00,Guayaquil,MED-GUA-11,13.8,1
2082,2025-11-06T11:07:00,Guayaquil,MED-GUA-12,8.71,1
2083,2025-11-06T09:20:00,Guayaquil,MED-GUA-07,7.4,1
2084,2025-11-06T15:46:00,Guayaquil,MED-GUA-02,9.06,1
2085,2025-11-06T08:50:00,Guayaquil,MED-GUA-03,5.17,1
2086,2025-11-06T12:32:00,Guayaquil,MED-GUA-06,13.03,1
2087,2025-11-06T13:38:00,Guayaquil,MED-GUA-08,6.37,1
2088,2025-11-06T08:48:00,Guayaquil,MED-GUA-10,4.9,1
2089,2025-11-06T09:46:00,Guayaquil,MED-GUA-05,5.37,1
2090,2025-11-06T18:15:00,Guayaquil,MED-GUA-07,6.42,1
2091,2025-11-06T10:30:00,Guayaquil,MED-GUA-09,6.25,1
2092,2025-11-06T16:11:00,Guayaquil,MED-GUA-03,7.61,1
2093,2025-11-06T10:07:00,Guayaquil,MED-GUA-03,13.61,0
2094,2025-11-06T13:01:00,Guayaquil,MED-GUA-02,6.81,1
2095,2025-11-06T07:24:00,Guayaquil,MED-GUA-04,5.43,1
2096,2025-11-06T10:21:00,Guayaquil,MED-GUA-01,10.57,1
2097,2025-11-06T11:07:00,Guayaquil,MED-GUA-07,10.54,1
2098,2025-11-06T10:20:00,Guayaquil,MED-GUA-11,12.71,1
2099,2025-11-06T18:20:00,Guayaquil,MED-GUA-08,5.92,1
2100,2025-11-06T11:58:00,Guayaquil,MED-GUA-08,7.93,1
2101,2025-11-06T12:21:00,Guayaquil,MED-GUA-09,11.12,1
2102,2025-11-06T09:21:00,Guayaquil,MED-GUA-10,4.75,1
2103,2025-11-06T15:38:00,Guayaquil,MED-GUA-11,8.6,1
2104,2025-11-06T11:13:00,Guayaquil,MED-GUA-11,9.52,1
2105,2025-11-06T18:38:00,Guayaquil,MED-GUA-11,7.95,1
2106,2025-11-06T10:12:00,Guayaquil,MED-GUA-09,10.59,1
2107,2025-11-06T16:21:00,Guayaquil,MED-GUA-08,3.22,1
2108,2025-11-06T10:34:00,Guayaquil,MED-GUA-09,9.83,1
2109,2025-11-06T18:16:00,Guayaquil,MED-GUA-09,8.47,1
2110,2025-11-06T12:57:00,Guayaquil,MED-GUA-07,7.03,1
2111,2025-11-06T08:30:00,Guayaquil,MED-GUA-09,8.08,1
2112,2025-11-06T07:10:00,Guayaquil,MED-GUA-01,4.62,1
2113,2025-11-06T16:03:00,Guayaquil,MED-GUA-12,5.15,1
2114,2025-11-06T10:47:00,Guayaquil,MED-GUA-09,9.04,1
2115,2025-11-06T08:10:00,Guayaquil,MED-GUA-07,4.85,1
2116,2025-11-06T13:38:00,Guayaquil,MED-GUA-03,7.18,1
2117,2025-11-06T07:10:00,Guayaquil,MED-GUA-09,4.69,1
2118,2025-11-06T14:32:00,Guayaquil,MED-GUA-09,5.62,1
2119,2025-11-06T11:19:00,Guayaquil,MED-GUA-02,9.91,1
2120,2025-11-06T09:14:00,Guayaquil,MED-GUA-03,7.56,1
2121,2025-11-06T11:59:00,Guayaquil,MED-GUA-04,13.54,1
2122,2025-11-06T10:34:00,Guayaquil,MED-GUA-06,14.92,1
2123,2025-11-06T12:05:00,Guayaquil,MED-GUA-03,15.87,1
2124,2025-11-06T13:57:00,Guayaquil,MED-GUA-06,5.47,1
2125,2025-11-06T07:40:00,Guayaquil,MED-GUA-05,7.63,1
2126,2025-11-06T09:16:00,Guayaquil,MED-GUA-09,3.94,0
2127,2025-11-06T17:55:00,Guayaquil,MED-GUA-12,6.96,1
2128,2025-11-06T18:24:00,Guayaquil,MED-GUA-05,3.93,1
2129,2025-11-06T17:40:00,Guayaquil,MED-GUA-06,5.69,1
2130,2025-11-06T11:13:00,Guayaquil,MED-GUA-03,6.71,1
2131,2025-11-06T14:14:00,Guayaquil,MED-GUA-07,5.16,1
2132,2025-11-06T12:09:00,Guayaquil,MED-GUA-03,10.53,1
2133,2025-11-06T09:12:00,Guayaquil,MED-GUA-05,3.24,1
2134,2025-11-06T07:19:00,Guayaquil,MED-GUA-03,4.98,1
2135,2025-11-06T13:43:00,Guayaquil,MED-GUA-04,6.06,1
2136,2025-11-06T14:58:00,Guayaquil,MED-GUA-07,6.14,1
2137,2025-11-06T08:46:00,Guayaquil,MED-GUA-10,4.12,1
2138,2025-11-06T08:24:00,Guayaquil,MED-GUA-02,6.1,1
2139,2025-11-06T07:48:00,Guayaquil,MED-GUA-02,8.2,1
2140,2025-11-06T11:09:00,Guayaquil,MED-GUA-01,9.94,1
2141,2025-11-06T08:34:00,Guayaquil,MED-GUA-06,5.74,1
2142,2025-11-06T18:05:00,Guayaquil,MED-GUA-08,7.01,1
2143,2025-11-06T09:19:00,Guayaquil,MED-GUA-03,8.14,1
2144,2025-11-06T10:03:00,Guayaquil,MED-GUA-01,8.93,1
2145,2025-11-06T07:06:00,Guayaquil,MED-GUA-07,5.83,1
2146,2025-11-06T09:00:00,Guayaquil,MED-GUA-01,6.31,1
2147,2025-11-06T10:27:00,Guayaquil,MED-GUA-11,10.68,1
2148,2025-11-06T13:43:00,Guayaquil,MED-GUA-03,8.58,1
2149,2025-11-06T08:14:00,Guayaquil,MED-GUA-05,4.64,1
2150,2025-11-06T12:04:00,Guayaquil,MED-GUA-02,9.27,1
2151,2025-11-06T07:38:00,Guayaquil,MED-GUA-03,7.42,1
2152,2025-11-06T17:27:00,Guayaquil,MED-GUA-11,7.79,1
2153,2025-11-06T17:19:00,Guayaquil,MED-GUA-05,5.63,1
2154,2025-11-06T14:42:00,Guayaquil,MED-GUA-05,5.63,1
2155,2025-11-06T18:51:00,Guayaquil,MED-GUA-03,6.59,1
2156,2025-11-06T17:09:00,Guayaquil,MED-GUA-07,6.55,1
2157,2025-11-06T14:46:00,Guayaquil,MED-GUA-02,7.69,1
2158,2025-11-06T16:27:00,Guayaquil,MED-GUA-05,2.57,1
2159,2025-11-06T09:05:00,Guayaquil,MED-GUA-06,6.15,1
2160,2025-11-06T12:31:00,Guayaquil,MED-GUA-11,8.47,1
2161,2025-11-06T12:08:00,Guayaquil,MED-GUA-07,12.5,1
2162,2025-11-06T15:31:00,Guayaquil,MED-GUA-08,4.43,1
2163,2025-11-06T15:34:00,Guayaquil,MED-GUA-07,7.14,1
2164,2025-11-06T15:36:00,Guayaquil,MED-GUA-12,5.17,1
2165,2025-11-06T10:44:00,Guayaquil,MED-GUA-01,12.7,1
2166,2025-11-06T12:35:00,Guayaquil,MED-GUA-06,9.88,1
2167,2025-11-06T12:54:00,Guayaquil,MED-GUA-08,9.2,1
2168,2025-11-06T09:53:00,Guayaquil,MED-GUA-04,8.92,1
2169,2025-11-06T10:52:00,Guayaquil,MED-GUA-12,7.83,1
2170,2025-11-06T18:09:00,Guayaquil,MED-GUA-01,8.96,1
2171,2025-11-06T18:27:00,Guayaquil,MED-GUA-02,4.89,1
2172,2025-11-06T14:53:00,Guayaquil,MED-GUA-03,8.18,1
2173,2025-11-06T07:09:00,Guayaquil,MED-GUA-10,6.1,1
2174,2025-11-06T13:09:00,Guayaquil,MED-GUA-08,6.96,1
2175,2025-11-06T18:08:00,Guayaquil,MED-GUA-07,6.47,1
2176,2025-11-06T18:21:00,Guayaquil,MED-GUA-11,4.18,1
2177,2025-11-06T18:00:00,Guayaquil,MED-GUA-01,6.3,1
2178,2025-11-06T16:48:00,Guayaquil,MED-GUA-03,7.35,1
2179,2025-11-06T07:25:00,Guayaquil,MED-GUA-09,7.62,1
2180,2025-11-06T18:53:00,Guayaquil,MED-GUA-10,4.53,1
2181,2025-11-06T15:19:00,Guayaquil,MED-GUA-02,6.1,1
2182,2025-11-06T15:24:00,Guayaquil,MED-GUA-03,4.98,0
2183,2025-11-06T18:13:00,Guayaquil,MED-GUA-12,6.09,1
2184,2025-11-06T15:38:00,Guayaquil,MED-GUA-12,6.8,1
2185,2025-11-06T14:30:00,Guayaquil,MED-GUA-03,5.67,1
2186,2025-11-06T07:51:00,Guayaquil,MED-GUA-07,8.48,1
2187,2025-11-06T10:17:00,Guayaquil,MED-GUA-06,11.48,1
2188,2025-11-06T07:15:00,Guayaquil,MED-GUA-10,6.12,1
2189,2025-11-06T07:48:00,Guayaquil,MED-GUA-04,8.34,1
2190,2025-11-06T15:12:00,Guayaquil,MED-GUA-10,6.25,1
2191,2025-11-06T16:02:00,Guayaquil,MED-GUA-08,6.21,1
2192,2025-11-06T07:03:00,Guayaquil,MED-GUA-06,5.08,1
2193,2025-11-06T11:25:00,Guayaquil,MED-GUA-06,12.07,1
2194,2025-11-06T09:44:00,Guayaquil,MED-GUA-06,6.5,1
2195,2025-11-06T13:57:00,Guayaquil,MED-GUA-03,6.46,1
2196,2025-11-06T07:37:00,Guayaquil,MED-GUA-08,5.81,1
2197,2025-11-06T16:55:00,Guayaquil,MED-GUA-08,7.24,1
2198,2025-11-06T08:56:00,Guayaquil,MED-GUA-12,5.5,1
2199,2025-11-06T10:56:00,Guayaquil,MED-GUA-12,13.94,1
2200,2025-11-06T09:32:00,Guayaquil,MED-GUA-06,4.09,1
2201,2025-11-06T14:50:00,Guayaquil,MED-GUA-05,6.25,1
2202,2025-11-06T12:39:00,Guayaquil,MED-GUA-11,9.81,1
2203,2025-11-06T13:15:00,Guayaquil,MED-GUA-03,7.03,1
2204,2025-11-06T16:40:00,Guayaquil,MED-GUA-02,8.49,0
2205,2025-11-06T07:09:00,Guayaquil,MED-GUA-02,6.63,1
2206,2025-11-06T14:06:00,Guayaquil,MED-GUA-03,5.22,1
2207,2025-11-06T11:10:00,Guayaquil,MED-GUA-02,13.38,1
2208,2025-11-06T09:45:00,Guayaquil,MED-GUA-05,6.66,1
2209,2025-11-06T14:41:00,Guayaquil,MED-GUA-02,5.35,1
2210,2025-11-06T16:31:00,Guayaquil,MED-GUA-10,9.38,1
2211,2025-11-06T17:08:00,Guayaquil,MED-GUA-09,7.23,1
2212,2025-11-06T16:20:00,Guayaquil,MED-GUA-05,4.91,1
2213,2025-11-06T17:02:00,Guayaquil,MED-GUA-11,8.12,1
2214,2025-11-06T07:47:00,Guayaquil,MED-GUA-03,7.09,1
2215,2025-11-06T08:18:00,Guayaquil,MED-GUA-10,4.25,1
2216,2025-11-06T13:54:00,Guayaquil,MED-GUA-02,7.83,1
2217,2025-11-06T12:29:00,Guayaquil,MED-GUA-02,8.73,1
2218,2025-11-06T08:11:00,Guayaquil,MED-GUA-07,6.87,1
2219,2025-11-06T13:12:00,Guayaquil,MED-GUA-10,6.05,1
2220,2025-11-06T14:13:00,Guayaquil,MED-GUA-08,6.82,1
2221,2025-11-06T08:17:00,Guayaquil,MED-GUA-03,4.69,1
2222,2025-11-06T17:13:00,Guayaquil,MED-GUA-01,7.03,1
2223,2025-11-06T16:49:00,Guayaquil,MED-GUA-07,3.93,1
2224,2025-11-06T14:13:00,Guayaquil,MED-GUA-01,8.91,1
2225,2025-11-06T17:27:00,Guayaquil,MED-GUA-02,6.23,1
2226,2025-11-06T11:25:00,Guayaquil,MED-GUA-07,16.16,1
2227,2025-11-06T15:13:00,Guayaquil,MED-GUA-05,8.0,1
2228,2025-11-06T09:53:00,Guayaquil,MED-GUA-05,9.5,1
2229,2025-11-06T09:12:00,Guayaquil,MED-GUA-07,7.55,1
2230,2025-11-06T14:30:00,Guayaquil,MED-GUA-07,3.94,0
2231,2025-11-06T12:58:00,Guayaquil,MED-GUA-10,9.22,1
2232,2025-11-06T10:04:00,Guayaquil,MED-GUA-11,8.66,1
2233,2025-11-06T18:47:00,Guayaquil,MED-GUA-12,4.56,1
2234,2025-11-06T12:00:00,Guayaquil,MED-GUA-06,13.27,1
2235,2025-11-06T08:50:00,Guayaquil,MED-GUA-01,8.0,1
2236,2025-11-06T14:53:00,Guayaquil,MED-GUA-11,6.21,1
2237,2025-11-06T14:40:00,Guayaquil,MED-GUA-04,7.17,1
2238,2025-11-06T13:44:00,Guayaquil,MED-GUA-03,6.37,1
2239,2025-11-06T16:24:00,Guayaquil,MED-GUA-11,6.72,1
2240,2025-11-06T16:00:00,Guayaquil,MED-GUA-06,7.51,1
2241,2025-11-06T07:19:00,Guayaquil,MED-GUA-12,7.91,1
2242,2025-11-06T14:41:00,Guayaquil,MED-GUA-07,5.43,0
2243,2025-11-06T13:22:00,Guayaquil,MED-GUA-06,5.38,1
2244,2025-11-06T08:59:00,Guayaquil,MED-GUA-07,8.0,1
2245,2025-11-06T12:11:00,Guayaquil,MED-GUA-05,9.27,1
2246,2025-11-06T17:44:00,Guayaquil,MED-GUA-02,5.6,1
2247,2025-11-06T08:51:00,Guayaquil,MED-GUA-02,4.57,1
2248,2025-11-06T17:01:00,Guayaquil,MED-GUA-10,5.35,1
2249,2025-11-06T15:06:00,Guayaquil,MED-GUA-09,5.47,1
2250,2025-11-06T16:51:00,Guayaquil,MED-GUA-04,7.72,1
2251,2025-11-06T14:35:00,Cuenca,MED-CUE-04,6.75,1
2252,2025-11-06T14:07:00,Cuenca,MED-CUE-11,4.93,1
2253,2025-11-06T18:50:00,Cuenca,MED-CUE-01,8.65,1
2254,2025-11-06T12:50:00,Cuenca,MED-CUE-05,12.31,1
2255,2025-11-06T11:53:00,Cuenca,MED-CUE-01,10.68,1
2256,2025-11-06T13:02:00,Cuenca,MED-CUE-09,7.36,1
2257,2025-11-06T18:38:00,Cuenca,MED-CUE-03,6.58,1
2258,2025-11-06T16:27:00,Cuenca,MED-CUE-11,6.71,1
2259,2025-11-06T13:53:00,Cuenca,MED-CUE-10,10.54,1
2260,2025-11-06T13:08:00,Cuenca,MED-CUE-07,7.89,1
2261,2025-11-06T12:33:00,Cuenca,MED-CUE-03,10.73,1
2262,2025-11-06T15:07:00,Cuenca,MED-CUE-07,7.41,1
2263,2025-11-06T17:58:00,Cuenca,MED-CUE-04,6.38,1
2264,2025-11-06T08:05:00,Cuenca,MED-CUE-01,8.4,1
2265,2025-11-06T17:49:00,Cuenca,MED-CUE-02,6.2,1
2266,2025-11-06T16:24:00,Cuenca,MED-CUE-12,6.3,1
2267,2025-11-06T09:29:00,Cuenca,MED-CUE-11,4.77,1
2268,2025-11-06T10:19:00,Cuenca,MED-CUE-07,9.88,1
2269,2025-11-06T11:42:00,Cuenca,MED-CUE-01,13.99,1
2270,2025-11-06T17:37:00,Cuenca,MED-CUE-02,6.7,1
2271,2025-11-06T14:59:00,Cuenca,MED-CUE-03,5.91,1
2272,2025-11-06T08:04:00,Cuenca,MED-CUE-06,6.1,1
2273,2025-11-06T10:25:00,Cuenca,MED-CUE-08,14.76,1
2274,2025-11-06T17:04:00,Cuenca,MED-CUE-11,6.89,1
2275,2025-11-06T14:51:00,Cuenca,MED-CUE-05,8.02,1
2276,2025-11-06T07:57:00,Cuenca,MED-CUE-01,7.34,1
2277,2025-11-06T08:21:00,Cuenca,MED-CUE-08,8.25,0
2278,2025-11-06T16:38:00,Cuenca,MED-CUE-02,5.66,1
2279,2025-11-06T10:38:00,Cuenca,MED-CUE-03,10.67,1
2280,2025-11-06T10:55:00,Cuenca,MED-CUE-03,7.73,1
2281,2025-11-06T10:05:00,Cuenca,MED-CUE-08,12.25,1
2282,2025-11-06T10:05:00,Cuenca,MED-CUE-12,5.51,1
2283,2025-11-06T14:27:00,Cuenca,MED-CUE-07,8.05,1
2284,2025-11-06T10:16:00,Cuenca,MED-CUE-05,14.26,1
2285,2025-11-06T13:06:00,Cuenca,MED-CUE-04,4.29,1
2286,2025-11-06T18:31:00,Cuenca,MED-CUE-08,5.22,1
2287,2025-11-06T13:38:00,Cuenca,MED-CUE-10,6.45,1
2288,2025-11-06T13:27:00,Cuenca,MED-CUE-06,3.74,1
2289,2025-11-06T12:57:00,Cuenca,MED-CUE-01,9.59,1
2290,2025-11-06T15:16:00,Cuenca,MED-CUE-11,5.43,1
2291,2025-11-06T15:22:00,Cuenca,MED-CUE-02,5.85,1
2292,2025-11-06T09:51:00,Cuenca,MED-CUE-02,5.33,1
2293,2025-11-06T10:42:00,Cuenca,MED-CUE-01,12.11,1
2294,2025-11-06T12:44:00,Cuenca,MED-CUE-06,12.89,1
2295,2025-11-06T10:35:00,Cuenca,MED-CUE-04,12.09,1
2296,2025-11-06T08:35:00,Cuenca,MED-CUE-10,7.0,1
2297,2025-11-06T17:04:00,Cuenca,MED-CUE-07,4.57,1
2298,2025-11-06T12:52:00,Cuenca,MED-CUE-08,8.97,1
2299,2025-11-06T07:17:00,Cuenca,MED-CUE-02,7.4,1
2300,2025-11-06T14:10:00,Cuenca,MED-CUE-01,4.89,1
2301,2025-11-06T11:01:00,Cuenca,MED-CUE-08,6.87,0
2302,2025-11-06T11:08:00,Cuenca,MED-CUE-09,9.29,1
2303,2025-11-06T07:21:00,Cuenca,MED-CUE-02,5.22,1
2304,2025-11-06T14:06:00,Cuenca,MED-CUE-06,7.25,1
2305,2025-11-06T12:25:00,Cuenca,MED-CUE-01,12.17,1
2306,2025-11-06T13:19:00,Cuenca,MED-CUE-08,7.74,1
2307,2025-11-06T14:54:00,Cuenca,MED-CUE-10,4.42,1
2308,2025-11-06T08:01:00,Cuenca,MED-CUE-01,3.95,1
2309,2025-11-06T09:06:00,Cuenca,MED-CUE-04,9.48,1
2310,2025-11-06T09:05:00,Cuenca,MED-CUE-06,6.38,1
2311,2025-11-06T15:00:00,Cuenca,MED-CUE-01,9.26,1
2312,2025-11-06T08:03:00,Cuenca,MED-CUE-02,5.29,1
2313,2025-11-06T11:21:00,Cuenca,MED-CUE-12,6.21,1
2314,2025-11-06T09:59:00,Cuenca,MED-CUE-03,7.58,1
2315,2025-11-06T16:56:00,Cuenca,MED-CUE-07,7.77,1
2316,2025-11-06T17:28:00,Cuenca,MED-CUE-08,5.6,1
2317,2025-11-06T17:31:00,Cuenca,MED-CUE-06,4.91,0
2318,2025-11-06T18:30:00,Cuenca,MED-CUE-02,6.68,1
2319,2025-11-06T12:35:00,Cuenca,MED-CUE-04,12.42,1
2320,2025-11-06T18:04:00,Cuenca,MED-CUE-08,5.54,1
2321,2025-11-06T07:13:00,Cuenca,MED-CUE-04,7.54,1
2322,2025-11-06T14:06:00,Cuenca,MED-CUE-10,6.59,1
2323,2025-11-06T15:32:00,Cuenca,MED-CUE-08,8.1,1
2324,2025-11-06T17:09:00,Cuenca,MED-CUE-02,4.53,1
2325,2025-11-06T09:14:00,Cuenca,MED-CUE-10,7.78,1
2326,2025-11-06T15:12:00,Cuenca,MED-CUE-04,5.76,1
2327,2025-11-06T08:17:00,Cuenca,MED-CUE-10,4.48,1
2328,2025-11-06T17:06:00,Cuenca,MED-CUE-02,7.56,1
2329,2025-11-06T18:07:00,Cuenca,MED-CUE-01,6.69,1
2330,2025-11-06T14:42:00,Cuenca,MED-CUE-06,9.67,1
